playerID,yearID,teamID,G,AB,R,H,Doubles,Triples,HR,RBI,SB,SO,Walks HBP,AVG,OBP,SLG,OPS
lagarju01,2013,NYN,121,392,35,95,21,5,4,34,6,96,26,0.242,0.309,0.352,0.661
morrilo01,2013,MIA,85,293,32,71,13,4,6,36,0,56,45,0.242,0.396,0.375,0.771
schiena01,2010,SFN,137,227,34,55,13,3,3,17,4,38,28,0.242,0.366,0.366,0.731
ibanera01,2013,SEA,124,454,54,110,20,2,29,65,0,128,43,0.242,0.337,0.487,0.824
descada01,2014,SLN,104,161,20,39,11,0,0,10,1,33,22,0.242,0.379,0.311,0.689
reddijo01,2012,OAK,156,611,85,148,29,5,32,85,11,151,65,0.242,0.349,0.463,0.812
herreel01,2015,MIL,83,256,29,62,18,0,7,33,3,72,19,0.242,0.316,0.395,0.711
cabreas01,2013,CLE,136,508,66,123,35,2,14,64,9,114,44,0.242,0.329,0.402,0.730
russead02,2015,CHN,142,475,60,115,29,1,13,54,4,149,47,0.242,0.341,0.389,0.731
herrejo03,2011,COL,104,281,28,68,5,1,3,14,4,40,29,0.242,0.345,0.299,0.644
denorch01,2014,SDN,89,248,25,60,10,3,1,16,8,51,18,0.242,0.315,0.319,0.633
wiggity01,2011,COL,130,401,52,97,21,2,15,47,8,84,47,0.242,0.359,0.416,0.776
suareeu01,2014,DET,85,244,33,59,9,1,4,23,3,67,28,0.242,0.357,0.336,0.693
schumsk01,2015,CIN,131,244,23,59,20,0,1,21,2,51,25,0.242,0.344,0.336,0.680
choosh01,2014,TEX,123,455,58,110,19,1,13,40,3,131,73,0.242,0.402,0.374,0.776
pennicl01,2013,ARI,96,269,25,65,13,1,1,18,2,54,32,0.242,0.361,0.309,0.669
moustmi01,2012,KCA,149,563,69,136,34,1,20,73,5,124,50,0.242,0.330,0.412,0.742
darnatr01,2014,NYN,108,385,48,93,22,3,13,41,1,64,39,0.242,0.343,0.416,0.758
dominma01,2013,HOU,152,543,56,131,25,0,21,77,0,96,38,0.241,0.311,0.403,0.715
gonzaal02,2011,ATL,149,564,59,136,27,1,15,56,2,126,24,0.241,0.284,0.372,0.656
scottlu01,2013,TBA,91,253,27,61,13,2,9,40,1,63,35,0.241,0.379,0.415,0.794
bautijo02,2012,TOR,92,332,64,80,14,0,27,65,5,63,65,0.241,0.437,0.527,0.964
ramirar01,2010,CHN,124,465,61,112,21,1,25,83,0,90,40,0.241,0.327,0.452,0.778
valdejo02,2012,NYN,94,191,28,46,9,1,8,26,10,44,12,0.241,0.304,0.424,0.728
casilal01,2012,MIN,106,299,33,72,17,2,1,30,21,52,19,0.241,0.304,0.321,0.625
flowety01,2014,CHA,127,407,42,98,16,1,15,50,0,159,33,0.241,0.322,0.396,0.717
joycema01,2010,TBA,77,216,30,52,15,3,10,40,2,55,44,0.241,0.444,0.477,0.921
joycema01,2012,TBA,124,399,55,96,18,3,17,59,4,102,65,0.241,0.404,0.429,0.832
martijd02,2012,HOU,113,395,34,95,14,3,11,55,0,96,41,0.241,0.344,0.375,0.719
quinthu01,2011,HOU,79,262,22,63,12,1,2,25,1,53,9,0.240,0.275,0.317,0.592
overbly01,2013,NYA,142,445,43,107,24,1,14,59,2,111,36,0.240,0.321,0.393,0.715
boescbr01,2012,DET,132,470,52,113,22,2,12,54,6,104,32,0.240,0.309,0.372,0.681
martiru01,2015,TOR,129,441,76,106,23,2,23,77,4,106,62,0.240,0.381,0.458,0.839
glaustr01,2010,ATL,128,412,52,99,18,0,16,71,0,100,69,0.240,0.408,0.400,0.808
fuldsa01,2011,TBA,105,308,41,74,18,5,3,27,20,49,33,0.240,0.347,0.360,0.708
smithse01,2012,OAK,125,383,55,92,23,2,14,52,2,98,62,0.240,0.402,0.420,0.822
barnebr02,2013,HOU,136,408,46,98,17,1,8,41,11,127,29,0.240,0.311,0.346,0.657
suzukku01,2015,MIN,131,433,36,104,17,0,5,50,0,59,40,0.240,0.333,0.314,0.647
cespeyo01,2013,OAK,135,529,74,127,21,4,26,80,7,137,47,0.240,0.329,0.442,0.771
kipnija01,2014,CLE,129,500,61,120,25,1,6,41,22,100,54,0.240,0.348,0.330,0.678
amarial01,2012,SDN,105,275,35,66,15,5,5,32,8,42,18,0.240,0.305,0.385,0.691
hunteto01,2015,MIN,139,521,67,125,22,0,22,81,2,105,42,0.240,0.321,0.409,0.729
dejesda01,2011,OAK,131,442,60,106,20,5,10,46,4,86,57,0.240,0.369,0.376,0.744
iannech01,2012,LAA,79,221,27,53,6,1,9,26,1,60,31,0.240,0.380,0.398,0.778
espinda01,2015,WAS,118,367,59,88,21,1,13,37,5,106,44,0.240,0.360,0.409,0.768
bogaexa01,2014,BOS,144,538,60,129,28,1,12,46,2,138,48,0.240,0.329,0.362,0.691
alonsyo01,2014,SDN,84,267,27,64,19,1,7,27,6,36,19,0.240,0.311,0.397,0.708
ibanera01,2012,NYA,130,384,50,92,19,3,19,62,3,67,44,0.240,0.354,0.453,0.807
sanchan02,2011,HOU,110,288,35,69,10,0,1,28,3,44,29,0.240,0.340,0.285,0.625
rossco01,2011,SFN,121,405,54,97,25,0,14,52,5,96,57,0.240,0.380,0.405,0.785
ankieri01,2011,WAS,122,380,46,91,20,0,9,37,10,96,32,0.239,0.324,0.363,0.687
lopezjo01,2010,SEA,150,593,49,142,29,0,10,58,3,66,27,0.239,0.285,0.339,0.624
dudalu01,2012,NYN,121,401,43,96,15,0,15,57,1,120,55,0.239,0.377,0.389,0.766
taveros01,2014,SLN,80,234,18,56,8,0,3,22,0,37,13,0.239,0.295,0.312,0.607
peraljh01,2012,DET,150,531,58,127,32,3,13,63,1,105,54,0.239,0.341,0.384,0.725
santaca01,2011,CLE,155,552,84,132,35,2,27,79,5,133,106,0.239,0.431,0.457,0.888
tejadmi01,2011,SFN,91,322,28,77,16,0,4,26,4,35,20,0.239,0.301,0.326,0.627
pachejo01,2013,COL,95,247,23,59,15,0,1,22,0,38,13,0.239,0.291,0.312,0.603
amarial01,2014,SDN,148,423,39,101,13,2,5,40,12,69,35,0.239,0.322,0.314,0.636
morgany01,2012,MIL,122,289,44,69,5,3,3,16,12,63,26,0.239,0.329,0.308,0.637
grossga01,2010,OAK,105,222,27,53,11,1,1,25,5,39,19,0.239,0.324,0.311,0.635
vanslsc01,2015,LAN,96,222,19,53,14,0,6,30,3,62,29,0.239,0.369,0.383,0.752
flowety01,2015,CHA,112,331,21,79,12,0,9,39,0,104,27,0.239,0.320,0.356,0.677
peterja01,2015,ATL,152,528,55,126,23,5,6,52,12,120,63,0.239,0.358,0.335,0.693
chiriro01,2014,TEX,93,306,36,73,15,0,13,40,0,71,25,0.239,0.320,0.415,0.735
kotsama01,2010,CHA,107,327,30,78,17,2,8,31,1,36,35,0.239,0.346,0.376,0.722
ellisaj01,2013,LAN,115,390,43,93,17,1,10,52,0,78,49,0.238,0.364,0.364,0.728
zobribe01,2010,TBA,151,541,77,129,28,2,10,75,24,107,96,0.238,0.416,0.353,0.769
rasmuco01,2015,HOU,137,432,67,103,23,2,25,61,2,154,49,0.238,0.352,0.475,0.826
napolmi01,2010,LAA,140,453,60,108,24,1,26,68,4,137,55,0.238,0.360,0.468,0.828
mesorde01,2013,CIN,103,323,31,77,13,0,9,42,0,61,28,0.238,0.325,0.362,0.687
hardyjj01,2012,BAL,158,663,85,158,30,2,22,68,0,106,45,0.238,0.306,0.389,0.695
puntoni01,2010,MIN,88,252,24,60,11,1,1,20,6,50,31,0.238,0.361,0.302,0.663
ludwiry01,2011,SDN,101,378,42,90,18,0,11,64,1,87,37,0.238,0.336,0.373,0.709
smoakju01,2013,SEA,131,454,53,108,19,0,20,50,0,119,67,0.238,0.385,0.412,0.797
descada01,2013,SLN,123,328,43,78,25,1,5,43,6,56,30,0.238,0.329,0.366,0.695
plouftr01,2011,MIN,81,286,47,68,18,1,8,31,3,71,29,0.238,0.339,0.392,0.731
iannech01,2011,COL,112,345,51,82,17,1,14,55,6,89,80,0.238,0.470,0.414,0.884
davisra01,2011,TOR,95,320,44,76,21,6,1,29,34,63,16,0.238,0.288,0.350,0.638
martiru01,2011,NYA,125,417,57,99,17,0,18,65,8,81,56,0.237,0.372,0.408,0.779
biancje01,2013,MIL,100,236,22,56,8,1,1,25,4,46,12,0.237,0.288,0.292,0.581
lindad01,2010,TOR,150,569,57,135,32,3,23,72,0,144,44,0.237,0.315,0.425,0.740
craigal01,2014,SLN,97,367,34,87,17,1,7,44,1,77,29,0.237,0.316,0.346,0.662
preslal01,2012,PIT,104,346,46,82,14,7,10,25,9,72,20,0.237,0.295,0.405,0.699
suzukku01,2011,OAK,134,460,54,109,26,0,14,44,2,64,46,0.237,0.337,0.385,0.722
uptonbj01,2010,TBA,154,536,89,127,38,4,18,62,42,164,70,0.237,0.368,0.424,0.791
francje02,2010,NYN,124,401,43,95,16,2,11,54,8,76,44,0.237,0.347,0.369,0.716
castiwe01,2014,CHN,110,380,28,90,19,0,13,46,0,102,33,0.237,0.324,0.389,0.713
larocad01,2013,WAS,152,511,70,121,19,3,20,62,4,131,85,0.237,0.403,0.403,0.806
byrdma01,2015,CIN,96,359,46,85,13,3,19,42,2,101,27,0.237,0.312,0.448,0.760
tejadru01,2014,NYN,119,355,30,84,11,0,5,34,1,73,69,0.237,0.431,0.310,0.741
heisech01,2013,CIN,87,224,29,53,11,1,9,23,3,51,14,0.237,0.299,0.415,0.714
roberbr01,2014,NYA,91,317,40,75,16,4,5,21,7,53,30,0.237,0.331,0.360,0.691
saundmi01,2013,SEA,132,406,59,96,23,3,12,46,13,118,59,0.236,0.382,0.397,0.778
amarial01,2013,SDN,146,368,35,87,14,4,5,32,4,57,25,0.236,0.304,0.337,0.641
youngch04,2011,ARI,156,567,89,134,38,3,20,71,22,139,88,0.236,0.392,0.420,0.811
youklke01,2012,CHA,80,292,47,69,8,1,15,46,0,69,52,0.236,0.414,0.425,0.839
marisja01,2015,HOU,133,339,46,80,15,4,9,36,24,105,23,0.236,0.304,0.383,0.687
nixja01,2013,NYA,87,267,32,63,9,1,3,24,13,80,30,0.236,0.348,0.311,0.659
doziebr01,2015,MIN,157,628,101,148,39,4,28,77,12,148,70,0.236,0.347,0.444,0.791
mcdonda02,2011,BOS,79,157,26,37,6,1,6,24,2,33,16,0.236,0.338,0.401,0.739
izturma01,2013,TOR,107,365,33,86,12,0,5,32,1,38,28,0.236,0.312,0.310,0.622
espinda01,2011,WAS,158,573,72,135,29,5,21,66,17,166,80,0.236,0.375,0.414,0.789
youngde04,2010,PIT,110,191,22,45,11,1,7,28,1,52,14,0.236,0.309,0.414,0.723
posadjo01,2011,NYA,115,344,34,81,14,0,14,44,0,76,45,0.235,0.366,0.398,0.765
francje02,2012,KCA,148,561,58,132,26,3,16,49,4,119,50,0.235,0.324,0.378,0.702
derosma01,2013,TOR,88,204,23,48,12,1,7,36,0,49,30,0.235,0.382,0.407,0.789
johnsre02,2014,MIA,113,187,24,44,15,0,2,25,0,37,9,0.235,0.283,0.348,0.631
wietema01,2013,BAL,148,523,59,123,29,0,22,79,2,104,48,0.235,0.327,0.417,0.744
escobal02,2010,MIL,145,506,57,119,14,10,4,41,10,70,46,0.235,0.326,0.326,0.652
barmecl01,2010,COL,133,387,43,91,21,0,8,50,3,66,50,0.235,0.364,0.351,0.716
davisik02,2014,PIT,131,336,39,79,18,0,10,46,0,74,60,0.235,0.414,0.378,0.792
rutlejo01,2013,COL,88,285,45,67,6,1,7,19,12,62,25,0.235,0.323,0.337,0.660
rufda01,2015,PHI,106,268,30,63,12,0,12,39,1,69,26,0.235,0.332,0.414,0.746
maybica01,2014,SDN,95,251,24,59,13,4,1,15,4,56,22,0.235,0.323,0.331,0.653
johnske05,2013,TBA,118,366,41,86,12,2,16,52,7,99,39,0.235,0.342,0.410,0.751
wiggity01,2012,PHI,125,315,40,74,11,0,11,43,1,81,41,0.235,0.365,0.375,0.740
joycema01,2013,TBA,140,413,61,97,22,0,18,47,7,87,61,0.235,0.383,0.419,0.801
castilu01,2010,NYN,86,247,28,58,4,2,0,17,8,25,40,0.235,0.397,0.267,0.664
schumsk01,2014,CIN,83,247,22,58,12,0,2,22,2,50,19,0.235,0.312,0.308,0.619
trumbma01,2014,ARI,88,328,37,77,15,1,14,61,2,89,32,0.235,0.332,0.415,0.747
browndo01,2014,PHI,144,473,47,111,22,1,10,63,7,91,39,0.235,0.317,0.349,0.666
polangr01,2014,PIT,89,277,50,65,9,0,7,33,14,59,31,0.235,0.347,0.343,0.690
saltaja01,2011,BOS,103,358,52,84,23,3,16,56,1,119,28,0.235,0.313,0.450,0.763
plouftr01,2012,MIN,119,422,56,99,19,1,24,55,1,92,41,0.235,0.332,0.455,0.787
gomesjo01,2014,BOS,78,209,22,49,7,0,6,32,0,70,32,0.234,0.388,0.354,0.742
francju02,2012,ATL,93,192,17,45,11,0,9,32,1,70,14,0.234,0.307,0.432,0.740
josepca01,2015,BAL,100,320,38,75,16,1,11,49,0,72,32,0.234,0.334,0.394,0.728
beckhgo01,2012,CHA,151,525,62,123,24,0,16,60,5,89,47,0.234,0.324,0.371,0.695
profaju01,2013,TEX,85,286,30,67,11,0,6,26,2,63,31,0.234,0.343,0.336,0.678
kennead01,2011,SEA,114,380,36,89,23,1,7,38,8,67,26,0.234,0.303,0.355,0.658
smoakju01,2011,SEA,123,427,38,100,24,0,15,55,0,105,62,0.234,0.379,0.396,0.775
doziebr01,2012,MIN,84,316,33,74,11,1,6,33,9,58,17,0.234,0.288,0.332,0.620
gonzama01,2012,HOU,80,205,21,48,13,0,2,12,3,29,13,0.234,0.298,0.327,0.624
frandke01,2013,PHI,119,252,27,59,10,1,5,26,1,29,23,0.234,0.325,0.341,0.667
nixja01,2010,CLE,78,282,29,66,14,0,13,29,1,75,20,0.234,0.305,0.422,0.727
mossbr01,2014,OAK,147,500,70,117,23,2,25,81,1,153,84,0.234,0.402,0.438,0.840
quinthu01,2010,HOU,88,265,13,62,10,0,4,20,0,59,12,0.234,0.279,0.317,0.596
escobal02,2013,KCA,158,607,57,142,20,4,4,52,22,84,23,0.234,0.272,0.300,0.572
trumbma01,2013,LAA,159,620,85,145,30,2,34,100,5,184,60,0.234,0.331,0.453,0.784
grandya01,2015,LAN,115,355,43,83,12,0,16,47,0,92,68,0.234,0.425,0.403,0.828
maybica01,2010,FLO,82,291,46,68,7,3,8,28,9,92,30,0.234,0.337,0.361,0.698
tholejo01,2012,NYN,104,321,24,75,15,0,1,21,0,50,34,0.234,0.340,0.290,0.629
frazito01,2013,CIN,150,531,63,124,29,3,19,73,6,125,65,0.234,0.356,0.407,0.763
wellsve01,2013,NYA,130,424,45,99,16,0,11,50,7,73,31,0.233,0.307,0.349,0.656
arencjp01,2012,TOR,102,347,45,81,16,0,18,56,1,108,22,0.233,0.297,0.435,0.732
grossro01,2014,HOU,103,360,42,84,14,2,6,37,9,105,58,0.233,0.394,0.333,0.728
medicto01,2014,SDN,102,240,31,56,11,2,9,27,6,75,18,0.233,0.308,0.408,0.717
ugglada01,2011,ATL,161,600,88,140,22,1,36,82,1,156,71,0.233,0.352,0.453,0.805
mckenmi01,2012,PIT,88,240,25,56,14,0,12,39,0,73,33,0.233,0.371,0.442,0.813
ruppca01,2015,PHI,81,270,24,63,9,1,9,28,0,71,32,0.233,0.352,0.374,0.726
desmoia01,2015,WAS,156,583,69,136,27,2,19,62,13,187,48,0.233,0.316,0.384,0.700
beltrca01,2014,NYA,109,403,46,94,23,0,15,49,3,80,43,0.233,0.340,0.402,0.742
jonesga02,2013,PIT,144,403,41,94,26,2,15,51,2,101,33,0.233,0.315,0.419,0.734
hundlni01,2013,SDN,114,373,35,87,19,0,13,44,1,98,36,0.233,0.330,0.389,0.718
molinjo01,2013,TBA,99,283,26,66,14,0,2,18,2,63,25,0.233,0.322,0.304,0.625
abreuto01,2010,ARI,81,193,16,45,11,1,1,13,2,47,4,0.233,0.254,0.316,0.570
moustmi01,2013,KCA,136,472,42,110,26,0,12,42,2,83,38,0.233,0.314,0.364,0.678
hinsker01,2011,ATL,117,236,24,55,10,0,10,28,0,71,28,0.233,0.352,0.403,0.754
alvarpe01,2013,PIT,152,558,70,130,22,2,36,100,2,186,59,0.233,0.339,0.473,0.812
harrijo05,2012,PIT,104,249,34,58,9,5,3,16,7,37,17,0.233,0.301,0.345,0.647
guerral01,2015,LAN,106,219,25,51,9,1,11,36,1,57,9,0.233,0.274,0.434,0.708
rizzoan01,2013,CHN,160,606,71,141,40,2,23,80,6,127,89,0.233,0.380,0.419,0.799
rowanaa01,2011,SFN,108,331,34,77,22,2,4,21,2,84,20,0.233,0.293,0.347,0.640
stubbdr01,2013,CLE,146,430,59,100,21,2,10,45,17,141,47,0.233,0.342,0.360,0.702
overbly01,2014,MIL,121,258,24,60,14,0,4,35,2,60,39,0.233,0.384,0.333,0.717
cabreev01,2014,SDN,90,357,36,83,13,1,3,20,18,86,21,0.232,0.291,0.300,0.591
mccanbr01,2014,NYA,140,495,57,115,15,1,23,75,0,77,40,0.232,0.313,0.406,0.719
mccanbr01,2015,NYA,135,465,68,108,15,1,26,94,0,97,66,0.232,0.374,0.437,0.811
barmecl01,2015,SDN,98,207,24,48,14,1,3,16,0,55,16,0.232,0.309,0.353,0.662
hosmeer01,2012,KCA,152,535,65,124,22,2,14,60,16,95,62,0.232,0.348,0.359,0.707
chiriro01,2015,TEX,78,233,33,54,16,1,10,34,0,62,33,0.232,0.373,0.438,0.811
werthja01,2011,WAS,150,561,69,130,26,1,20,58,19,160,89,0.232,0.390,0.389,0.779
gwynnto02,2012,LAN,103,259,29,60,8,4,0,17,13,52,18,0.232,0.301,0.293,0.595
morelmi01,2013,TEX,147,462,60,107,24,1,23,60,0,117,49,0.232,0.338,0.437,0.775
grandcu01,2012,NYA,160,596,102,138,18,4,43,106,10,195,84,0.232,0.372,0.492,0.864
duncash01,2010,CLE,85,229,29,53,10,0,11,36,1,76,31,0.231,0.367,0.419,0.786
gomesya01,2015,CLE,95,363,38,84,22,0,12,45,0,104,21,0.231,0.289,0.391,0.680
lopezfe01,2010,SLN,109,376,50,87,18,1,7,36,8,77,45,0.231,0.351,0.340,0.691
vicieda01,2014,CHA,145,523,65,121,22,3,21,58,0,122,40,0.231,0.308,0.405,0.713
danksjo02,2013,CHA,79,160,15,37,7,0,5,12,7,57,19,0.231,0.350,0.369,0.719
arciaos01,2014,MIN,103,372,46,86,16,3,20,57,1,127,41,0.231,0.341,0.452,0.793
alvarpe01,2014,PIT,122,398,46,92,13,1,18,56,8,113,53,0.231,0.364,0.405,0.769
bourjpe01,2014,SLN,119,264,32,61,9,5,4,24,9,78,25,0.231,0.326,0.348,0.674
santaca01,2014,CLE,152,541,68,125,25,0,27,85,5,124,121,0.231,0.455,0.427,0.882
avilemi01,2015,CLE,98,290,37,67,10,0,5,17,3,38,21,0.231,0.303,0.317,0.621
santaca01,2015,CLE,154,550,72,127,29,2,19,85,11,122,119,0.231,0.447,0.395,0.842
youngch04,2012,ARI,101,325,36,75,24,0,14,41,8,79,38,0.231,0.348,0.434,0.782
pridija01,2011,NYN,101,208,28,48,11,3,4,20,7,64,26,0.231,0.356,0.370,0.726
springe01,2014,HOU,78,295,45,68,8,1,20,51,5,114,52,0.231,0.407,0.468,0.875
beckhgo01,2011,CHA,150,499,60,115,23,0,10,44,5,111,48,0.230,0.327,0.337,0.663
marsolo01,2011,CLE,79,243,26,56,9,2,1,19,4,68,25,0.230,0.333,0.296,0.630
wellsve01,2012,LAA,77,243,36,56,9,0,11,29,3,35,17,0.230,0.300,0.403,0.704
izturce01,2010,BAL,150,473,42,109,13,1,1,28,11,53,32,0.230,0.298,0.268,0.567
reynoma01,2015,SLN,140,382,35,88,21,2,13,48,2,121,50,0.230,0.361,0.398,0.759
jonesan01,2010,CHA,107,278,41,64,12,1,19,48,9,73,48,0.230,0.403,0.486,0.888
mcgehca01,2012,PIT,92,265,27,61,13,1,8,35,1,60,26,0.230,0.328,0.377,0.706
mccanbr01,2012,ATL,121,439,44,101,14,0,20,67,3,76,52,0.230,0.349,0.399,0.747
hillaa01,2015,ARI,116,313,32,72,18,0,6,39,7,54,32,0.230,0.332,0.345,0.677
montemi01,2013,ARI,116,413,44,95,14,0,11,42,0,110,60,0.230,0.375,0.344,0.719
torrean02,2012,NYN,132,374,47,86,17,7,3,35,13,90,57,0.230,0.382,0.337,0.719
morrilo01,2012,MIA,93,296,30,68,15,1,11,36,1,58,37,0.230,0.355,0.399,0.753
aybarwi01,2010,TBA,100,270,22,62,13,0,6,43,0,61,34,0.230,0.356,0.344,0.700
rowanaa01,2010,SFN,105,331,42,76,12,2,11,34,5,74,27,0.230,0.311,0.378,0.689
weeksri01,2012,MIL,157,588,85,135,29,4,21,63,16,169,89,0.230,0.381,0.400,0.781
lewisfr02,2011,CIN,81,183,20,42,7,0,3,19,2,38,27,0.230,0.377,0.317,0.694
barajro01,2011,LAN,98,305,29,70,13,0,16,47,0,71,30,0.230,0.328,0.430,0.757
burrepa01,2011,SFN,92,183,17,42,9,1,7,21,0,67,35,0.230,0.421,0.404,0.825
ramoswi01,2015,WAS,128,475,41,109,16,0,15,68,0,101,23,0.229,0.278,0.358,0.636
martean01,2010,CLE,81,170,18,39,7,2,5,19,0,35,17,0.229,0.329,0.382,0.712
headlch01,2014,SDN,77,279,27,64,12,1,7,32,4,73,27,0.229,0.326,0.355,0.681
scottlu01,2012,TBA,96,314,35,72,22,1,14,55,5,80,29,0.229,0.322,0.439,0.761
kawasmu01,2013,TOR,96,240,27,55,6,5,1,24,7,41,36,0.229,0.379,0.308,0.688
howarry01,2015,PHI,129,467,53,107,29,1,23,77,0,138,34,0.229,0.302,0.443,0.745
sanchga01,2014,PIT,123,262,31,60,18,1,7,33,2,58,25,0.229,0.324,0.385,0.710
kotchca01,2012,CLE,142,463,46,106,12,0,12,55,3,49,34,0.229,0.302,0.333,0.635
taylomi02,2015,WAS,138,472,49,108,15,2,14,63,16,158,45,0.229,0.324,0.358,0.682
suzukic01,2015,MIA,153,398,45,91,5,6,1,21,11,51,32,0.229,0.309,0.279,0.588
younger03,2014,NYN,100,280,48,64,10,5,1,17,30,60,30,0.229,0.336,0.311,0.646
maxweju01,2012,HOU,124,315,46,72,13,3,18,53,9,114,35,0.229,0.340,0.460,0.800
barmecl01,2012,PIT,144,455,34,104,16,1,8,45,0,106,31,0.229,0.297,0.321,0.618
mclouna01,2011,ATL,81,267,35,61,12,2,4,16,4,52,51,0.228,0.419,0.333,0.753
wellsca01,2012,SEA,93,285,42,65,12,3,10,36,3,80,30,0.228,0.333,0.396,0.730
sotoge01,2011,CHN,125,421,46,96,26,0,17,54,0,124,54,0.228,0.356,0.411,0.767
avilaal01,2010,DET,104,294,28,67,12,0,7,31,2,71,38,0.228,0.357,0.340,0.697
parmech01,2013,MIN,101,294,21,67,13,0,8,24,1,81,36,0.228,0.350,0.354,0.704
dobbsgr01,2013,MIA,114,237,21,54,11,0,2,22,1,40,33,0.228,0.367,0.300,0.667
gordode01,2012,LAN,87,303,38,69,9,2,1,17,32,62,23,0.228,0.304,0.281,0.584
buckjo01,2011,FLO,140,466,41,106,15,1,16,57,0,115,68,0.227,0.373,0.367,0.740
davisik02,2012,NYN,156,519,66,118,26,0,32,90,0,141,65,0.227,0.353,0.462,0.815
heywaja01,2011,ATL,128,396,50,90,18,2,14,42,9,93,59,0.227,0.376,0.389,0.765
penara02,2010,NYA,85,154,18,35,1,1,0,18,7,27,7,0.227,0.273,0.247,0.519
descada01,2012,SLN,143,374,41,85,10,7,4,26,6,83,45,0.227,0.348,0.324,0.671
fontemi01,2011,SFN,85,220,22,50,15,3,4,21,5,48,29,0.227,0.359,0.377,0.736
napolmi01,2012,TEX,108,352,53,80,9,2,24,56,1,125,68,0.227,0.420,0.469,0.889
overbly01,2011,PIT,103,352,40,80,17,1,8,37,1,77,38,0.227,0.335,0.349,0.685
avilaal01,2013,DET,102,330,39,75,14,1,11,47,0,112,45,0.227,0.364,0.376,0.739
riosal01,2011,CHA,145,537,64,122,22,2,13,44,11,68,33,0.227,0.289,0.348,0.637
owingch01,2015,ARI,147,515,59,117,27,5,4,43,16,144,30,0.227,0.285,0.322,0.608
wilsojo03,2010,SEA,108,361,22,82,14,2,2,25,5,74,26,0.227,0.299,0.294,0.593
rominan01,2014,DET,94,251,30,57,6,0,2,12,12,60,18,0.227,0.299,0.275,0.574
middlwi01,2013,BOS,94,348,41,79,18,0,17,49,3,98,25,0.227,0.299,0.425,0.724
grandcu01,2014,NYN,155,564,73,128,27,2,20,66,8,141,86,0.227,0.379,0.388,0.768
cartech02,2014,HOU,145,507,68,115,21,1,37,88,5,182,67,0.227,0.359,0.491,0.850
maybejo02,2013,PHI,134,353,47,80,23,1,11,39,5,90,31,0.227,0.314,0.391,0.705
hechaad01,2013,MIA,148,543,30,123,14,8,3,42,11,96,31,0.227,0.284,0.298,0.582
smoakju01,2015,TOR,132,296,44,67,16,1,18,59,0,86,31,0.226,0.331,0.470,0.801
morsemi01,2013,SEA,76,283,31,64,13,0,13,27,0,80,24,0.226,0.311,0.410,0.721
martiru01,2013,PIT,127,438,51,99,21,0,15,55,9,108,68,0.226,0.381,0.377,0.758
reddijo01,2013,OAK,114,385,54,87,19,2,12,56,9,86,49,0.226,0.353,0.379,0.732
gosean01,2014,TOR,94,239,31,54,8,1,2,13,15,74,30,0.226,0.351,0.293,0.644
gregodi01,2014,ARI,80,270,35,61,9,5,6,27,3,52,28,0.226,0.330,0.363,0.693
bruceja01,2015,CIN,157,580,72,131,35,4,26,87,9,145,68,0.226,0.343,0.434,0.778
hamilbi02,2015,CIN,114,412,56,93,8,3,4,28,57,75,29,0.226,0.296,0.289,0.585
ackledu01,2012,SEA,153,607,84,137,22,2,12,50,13,124,66,0.226,0.334,0.328,0.662
guzmaje01,2013,SDN,126,288,33,65,17,0,9,35,3,79,30,0.226,0.330,0.378,0.708
ahmedni01,2015,ARI,134,421,49,95,17,6,9,34,4,81,31,0.226,0.299,0.359,0.658
grandya01,2014,SDN,128,377,47,85,19,1,15,49,3,115,61,0.225,0.387,0.401,0.788
rasmuco01,2014,TOR,104,346,45,78,21,1,18,40,4,124,32,0.225,0.318,0.448,0.766
morrilo01,2015,SEA,146,457,47,103,15,3,17,54,8,81,56,0.225,0.348,0.383,0.731
souzast01,2015,TBA,110,373,59,84,15,1,16,40,12,144,51,0.225,0.362,0.399,0.761
penaca01,2011,CHN,153,493,72,111,27,3,28,80,2,161,112,0.225,0.452,0.462,0.915
gomezca01,2011,MIL,94,231,37,52,11,3,8,24,16,64,17,0.225,0.299,0.403,0.701
frankni01,2013,SEA,102,369,38,83,20,1,12,45,6,113,43,0.225,0.341,0.382,0.724
chiselo01,2013,CLE,94,289,30,65,17,0,11,36,1,56,18,0.225,0.287,0.398,0.685
johnske05,2012,TOR,142,507,61,114,19,2,16,55,14,159,71,0.225,0.365,0.365,0.730
manzeto01,2010,HOU,83,258,17,58,7,0,1,21,0,71,17,0.225,0.291,0.264,0.554
hillaa01,2011,TOR,104,396,38,89,15,1,6,45,16,53,28,0.225,0.295,0.313,0.609
urshegi01,2015,CLE,81,267,25,60,8,1,6,21,0,58,20,0.225,0.300,0.330,0.629
iannech01,2013,LAA,115,325,40,73,15,0,11,39,0,100,72,0.225,0.446,0.372,0.818
santira01,2013,DET,80,205,27,46,8,1,1,14,0,32,22,0.224,0.332,0.288,0.620
rolliji01,2015,LAN,144,517,71,116,24,3,13,41,12,86,44,0.224,0.309,0.358,0.667
coraal01,2011,WAS,91,156,12,35,6,1,0,6,2,23,14,0.224,0.314,0.276,0.590
olivomi01,2011,SEA,130,477,54,107,19,1,19,62,6,140,23,0.224,0.273,0.388,0.660
